id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1665757,Cosy Basement Apt on East Mt Tabor! City Permitted,4243978,Anne,,Mt. Tabor,45.50829,-122.58815,Entire home/apt,100,3,198,11/21/2021,1.99,1,322,17,City registration pending
1683849,Modern Four Story Townhome with City Views!,8253334,Tom,,Eliot,45.53845,-122.65907,Entire home/apt,449,5,29,8/28/2021,0.5,1,0,1,17-155275-000-00-HO
1700420,Sellwood /Moreland Mid-Century Private Bath,3120050,Tara,,Sellwood-Moreland Improvement League,45.46695,-122.65893,Private room,75,2,47,11/1/2021,0.5,1,75,18,City registration pending
1703888,Tiny house on a tiny volcano,8036326,Martin,,Mt. Tabor,45.51064,-122.60206,Entire home/apt,99,30,125,9/16/2021,1.25,1,120,2,14-216770-000-00-HO
1732272,Hollywood One Bedroom Home,102666,Rosy,,Rose City Park,45.5404,-122.61099,Entire home/apt,100,3,77,10/16/2021,0.8,1,322,10,894921
1737074,Rose City Restoration,9148096,Patti,,Portland Downtown,45.51947,-122.68179,Entire home/apt,140,3,148,1/19/2020,1.49,1,77,0,City registration pending
1747546,Single Private Room in Laurelhurst,4133362,Shera & Andrew,,Laurelhurst,45.52115,-122.62132,Private room,65,2,111,11/9/2021,1.16,2,365,3,17-245128-000-00-HO
1752439,Westmoreland Craftsman - Walkable and Comfortable,9218501,Casie,,Sellwood-Moreland Improvement League,45.47231,-122.64323,Entire home/apt,314,7,21,8/23/2019,0.27,1,9,0,City registration pending
1777336,"Top floor loft, fireplace, AC and 2 bikes",3289979,Alex & Ida,,Eliot,45.54651,-122.66375,Entire home/apt,110,3,356,11/16/2021,3.63,2,0,24,15-117021-000-00-HO
1826250,Urban Garden Studio,2592211,Joelle And James,,Richmond,45.50769,-122.62844,Private room,72,30,162,5/21/2019,1.65,1,354,0,
1851090,Inn Off Hawthorne,4966686,Marc,,Sunnyside,45.51256,-122.62489,Entire home/apt,115,31,26,9/1/2021,0.28,1,322,3,
1851145,Hawthorne/Division Beautiful Suite,3379729,Dana,,Richmond,45.50969,-122.61779,Entire home/apt,90,3,220,11/21/2021,2.27,1,347,35,City registration pending
1855289,PDX's Most Intimate & Walkable,9683714,John,,Arlington Heights,45.51789,-122.70945,Entire home/apt,52,30,30,11/27/2021,0.3,1,106,1,
1856414,Comfortable Hip Downtown Loft,5907304,Sari,,Portland Downtown,45.51462,-122.68498,Entire home/apt,57,30,79,11/19/2021,0.81,2,294,5,
1880649,Cozy/Modern Casita,9319397,Nicci,,Eastmoreland,45.46473,-122.62499,Entire home/apt,91,1,206,11/29/2021,2.09,1,289,23,City registration pending
1887261,Sweet Private Suite in N Portland/Piedmont home,2916925,Margaret,,Piedmont,45.57655,-122.67558,Entire home/apt,117,2,24,10/20/2021,3.5,1,199,24,19-200682-000-00-HO
1914528,Spacious Home in Hawthorne District,9930548,Daniel,,Sunnyside,45.51357,-122.63584,Entire home/apt,229,3,133,7/26/2021,1.53,1,0,2,18-270843-000-00-HO
1917726,Northeast Portland Studio with Private Entrance,9943209,Brendon,,North Tabor,45.52777,-122.61113,Entire home/apt,63,2,521,12/7/2021,5.36,1,320,48,City registration pending
1943748,Classic Close-In Portland,10053932,Larry,,Buckman,45.52175,-122.64463,Entire home/apt,100,30,111,2/11/2018,1.13,1,363,0,14-229238-000-00-HO
1998276,Piedmont Peacock,10295660,Brad And Meg,,Piedmont,45.57063,-122.66964,Entire home/apt,70,30,95,7/31/2021,1.56,1,357,4,
2016264,Cozy + charming apt - Heart of SE,10387869,Anna,,Buckman,45.51946,-122.64278,Entire home/apt,133,2,437,12/17/2021,4.56,1,344,24,17-145975-000-00-HO
2020615,Sellwood Detached Studio Loft,10386316,Kenan,,Sellwood-Moreland Improvement League,45.46587,-122.65336,Entire home/apt,84,2,381,12/6/2021,4.79,1,155,61,15-182885-000-00-HO
2033589,"Cozy Room Near Airport, Alberta",10438539,Michael,,Cully,45.56069,-122.59966,Private room,40,1,333,12/13/2021,3.69,2,355,57,City registration pending
2038802,"2 story, 2 bath Downtown View Condo w/Parking Pass",2687437,Diana,,Portland Downtown,45.51564,-122.6844,Entire home/apt,128,30,169,4/24/2021,1.75,1,324,3,City registration pending
2089894,Re-Treat in Cully,8556578,Jak & Abby,,Cully,45.56039,-122.60105,Entire home/apt,127,2,127,9/19/2021,1.59,1,263,5,900208
2101856,Cute Overlook Studio Cottage,729625,Kerkyra,,Overlook,45.56142,-122.68037,Entire home/apt,61,1,525,12/7/2021,5.92,1,314,62,1712924500000ho
2114753,Sunny Room in Historic Laurelhurst,4133362,Shera & Andrew,,Laurelhurst,45.521,-122.62128,Private room,75,2,151,8/4/2021,1.57,2,365,1,17-245128-000-00-HO
2172184,Comfy Room in Creative Compound,5574682,Elise,,Overlook,45.55703,-122.68261,Private room,65,2,113,11/2/2021,1.18,1,347,7,15-150698-000-00-HO
2183892,The Best Neighborhood in the City!,11137464,Megan,,King,45.54946,-122.6578,Entire home/apt,116,31,4,12/12/2021,0.68,1,300,4,
2216467,Incredible Location: Modest Basement Apt Suite,4006487,Kathleen,,Hosford-Abernethy,45.50312,-122.63831,Entire home/apt,180,10,53,10/16/2021,0.59,1,222,2,Exempt
2243045,Waterfront Panoramic 2b/2b Portland 30 day min,11456606,Donna,,Old Town/Chinatown,45.52593,-122.67209,Entire home/apt,95,30,20,11/18/2021,0.24,1,264,3,
2256552,PandaTeaTemple 1BD AC Pvt Bath View Parking,21133744,Brian,,Mt. Tabor,45.5177,-122.59051,Private room,58,2,231,3/2/2020,2.55,1,166,0,15-236549-000-00-HO
2281775,Inviting In Irvington,829833,Kristen,,Irvington,45.53826,-122.65799,Entire home/apt,104,1,500,11/30/2021,5.38,1,160,12,15-147474-000-00-HO
2291626,Private Haven-private bath&entrance,5229526,Jere,,Eliot,45.54215,-122.66578,Entire home/apt,75,2,446,12/12/2021,4.72,1,113,39,14-245316-000-00-HO
2332736,"Historic Hafner Haus, Downtown PDX
+Meeting Space",8207605,Sharon,,Portland Downtown,45.51616,-122.68778,Entire home/apt,778,5,173,11/8/2021,1.81,7,320,7,90993
2356816,"Spacious, well lit basement room in artists home.",12035499,Nikki,,Humboldt,45.55511,-122.66949,Private room,161,1,64,9/1/2019,0.68,2,365,0,City registration pending
2361635,The Big Yellow Farmhouse in SE Portland,12061220,Carolyn,,Hosford-Abernethy,45.49836,-122.6396,Private room,69,3,96,5/24/2021,1.17,2,89,2,15-135322-000-00-HO
2362319,Granny's Nest!!  Clawfoot Bath & Lounge,9931429,Stacey,,Hosford-Abernethy,45.50181,-122.64676,Private room,85,2,136,11/27/2021,1.61,1,71,12,City registration pending
2367793,Landing Pad at The Colony,12096921,Colony,,St. Johns,45.58886,-122.75025,Entire home/apt,89,30,34,2/24/2020,0.37,4,365,0,
2368159,"Beautiful, Vintage Master Suite",2121060,Janet,,Eastmoreland,45.46797,-122.6332,Entire home/apt,78,1,241,11/22/2021,2.57,1,350,36,15-152750-000-00-HO
2374024,"Entire home near Moda, Lloyd & Convention Center",1011157,Jody,,Irvington,45.53696,-122.6507,Entire home/apt,261,1,23,11/27/2021,0.3,7,81,2,Exempt
2390685,Bright & Airy Portland Tiny House (Alberta Arts),2333787,Duston & Genevieve,,Concordia,45.56341,-122.63465,Entire home/apt,112,2,583,12/13/2021,7.49,1,226,98,Our city lodging ID number is: 778618
2396456,Private Br/Bath - Historic NE PDX,3754729,Mike,,Irvington,45.54456,-122.65573,Private room,84,2,175,12/14/2021,1.86,1,89,19,20-105883-000-00-HO
2440738,Laurelhurst Loft above the trees!,8927355,Michele,,Kerns,45.52143,-122.63628,Entire home/apt,62,2,405,12/13/2021,4.27,1,352,40,16-216983-000-00-HO
2458957,Industrial-Chic Alberta Arts Home,12483794,Kurt,,King,45.55619,-122.65703,Entire home/apt,214,2,107,9/23/2021,1.13,1,278,22,20-133558-000-00-HO
2460265,Modern condo in heart of Downtown,12579841,Kevin,,Portland Downtown,45.51622,-122.68524,Entire home/apt,82,31,14,11/13/2021,0.35,1,289,6,
2488777,Bones & Arrows at The Colony,12096921,Colony,,St. Johns,45.59111,-122.74952,Entire home/apt,114,30,42,9/21/2021,0.52,4,359,2,
2492977,Zen Loft as seen in NY Times!,18580154,Dee,,Richmond,45.50636,-122.62962,Entire home/apt,136,2,371,11/30/2021,3.98,2,330,51,2015-131499-000-00-HO
2545810,Fully Restored 4-Level Grand Craftsman,13032937,David,,Piedmont,45.56952,-122.66532,Entire home/apt,536,3,55,11/28/2021,0.6,1,363,5,15-275446-000-00-HO
2546099,Sunny spot on N. Mississippi Ave.,5074035,Rachel,,Boise,45.55228,-122.6758,Entire home/apt,100,30,219,11/10/2021,2.36,2,264,8,15-138062-000-00-HO
2552957,❋The Famous Atomic Ranch on Mt Tabor: King Beds!❋,1274930,Mel And Ry,,Mt. Tabor,45.52036,-122.58839,Entire home/apt,482,2,164,9/5/2021,1.76,2,71,3,17-103527-000-00-HO
2558744,Beautiful Mississippi Ave Bungalow,13098450,Donna,,Boise,45.55159,-122.67806,Entire home/apt,3000,2,175,3/15/2020,1.96,1,0,0,15-167945-000-00-HO
2559470,"""The Portland Purple House"" 2",5707629,Arlene & Jeff,,Roseway,45.55215,-122.59353,Private room,100,2,24,8/22/2021,0.26,3,89,3,City registration pending
2569391,Portland-1000sf basement apt./queen,12807678,Noel,,Arbor Lodge,45.57134,-122.68781,Entire home/apt,89,1,656,12/5/2021,7.02,1,172,59,City registration pending
2575775,"Walk to SE Division from a Sleek, Architect-Designed Space",1497891,Joe,,Hosford-Abernethy,45.50754,-122.63693,Entire home/apt,139,3,170,8/16/2020,3.4,1,53,0,17-237340-000-00-HO
2578371,"Sky Cabin, Modern Loft, Cozy, Clean",1483711,Caroline,,Humboldt,45.56066,-122.67662,Entire home/apt,90,30,17,7/31/2021,0.18,4,126,3,
2636510,"Modern Oasis in St Johns, Portland",13462816,Peter,,Cathedral Park,45.58892,-122.75687,Entire home/apt,132,3,12,9/2/2019,0.13,1,233,0,City registration pending
2637543,Mt. Tabor 1 Bdrm Apt. private comfortable and big,13506616,Joel,,Mt. Tabor,45.52276,-122.59806,Entire home/apt,66,3,35,9/1/2021,0.76,1,181,6,18-125478-000-00-HO
2650533,The Colony 'Hide Away' Trailer,12096921,Colony,,St. Johns,45.58886,-122.75117,Entire home/apt,75,30,40,8/25/2019,0.44,4,365,0,
2660141,"Portland Bungalow, A Happy House",2723562,Judy,,Vernon,45.56608,-122.64608,Private room,69,2,186,11/28/2021,2.05,1,325,16,19-104707-000-00-HO
2687329,Art Gallery Living! Two Bedroom Home & Parking,1978398,Sydney,,Buckman,45.52054,-122.64056,Entire home/apt,155,30,74,9/2/2021,1.06,4,59,4,17-150825-000-00-HO
2735985,Charming Southeast Portland Private Studio,5445817,Laura,,Buckman,45.52169,-122.64762,Entire home/apt,83,2,227,12/12/2021,4.3,1,288,54,16-265887-000-00-HO
2738808,Craftsman Master: Best Spot in NE Portland Alberta,1275462,Ivy & Azure,,Sabin,45.55742,-122.64548,Private room,69,1,91,9/30/2021,0.99,3,174,4,City registration pending
2748861,Architect Home in NE Alberta Arts,14064331,Katherine,,Concordia,45.56009,-122.63925,Entire home/apt,232,2,25,12/2/2019,0.28,1,174,0,City registration pending
2854381,Vintage 3B Hawthorne Home,4066898,Kelly,,Richmond,45.51079,-122.62938,Entire home/apt,166,30,22,6/1/2021,0.24,1,202,1,
2880334,Hipster Hawthorne Bungalow,8739391,Chris,,Richmond,45.50776,-122.62388,Entire home/apt,250,30,16,9/2/2018,0.31,2,264,0,
2919433,"Quiet, Private Apartment Retreat",13267370,Keith,,Hillsdale,45.48261,-122.68722,Entire home/apt,145,3,181,11/28/2021,1.95,1,285,18,City registration pending
2950282,Portland Cottage with Kitchenette,10873863,Roger,,West Portland Park,45.44743,-122.72158,Entire home/apt,73,2,491,11/28/2021,5.3,1,298,45,17-138216-000-00-HO
2975954,Apartment in 1911 craftsman home,11551162,Lacy,,Sabin,45.55384,-122.65539,Entire home/apt,125,2,107,11/27/2021,1.2,1,323,10,City registration pending
2985663,Modern 1-bdrm downtown PDX-Long term rental,3893123,Mandee,,Goose Hollow,45.5207,-122.68769,Entire home/apt,124,30,28,10/5/2019,0.3,1,294,0,
2988721,Urban Luxury - NW Pearl/Nobb Hill,15239348,Andrea,,Northwest District,45.52931,-122.6949,Entire home/apt,164,2,52,11/26/2021,0.56,1,356,37,City registration pending
3030636,"Wildwood Hideaway - 1 BR Apt, Views, Hot Tub, WBFP",15436532,Marlene,,Forest Park,45.58664,-122.80608,Entire home/apt,143,2,158,12/19/2021,1.71,1,253,45,18-153815-123-12-HO
3059314,420 Friendly: Tiny House Living with A/C,1243625,Michelle,,Cully,45.56161,-122.60821,Entire home/apt,78,2,235,12/17/2021,2.58,1,311,50,17-146598-000-00-HO
3104395,~..++ Sweet N. Portland Loft ++.._~,4333411,Mike,,Humboldt,45.56187,-122.66762,Entire home/apt,190,30,5,10/27/2014,0.05,1,202,0,
3122190,Studio Apartment PandaCrystalCave,11158071,Karri,,Mt. Tabor,45.51569,-122.59269,Entire home/apt,78,1,407,11/28/2021,4.51,1,169,67,15-236549-000-00-HO
3133331,"Guest-suite,king bed,near downtown, free-parking",15910930,Joy,,Southwest Hills,45.5079,-122.69002,Entire home/apt,82,1,657,12/17/2021,7.16,1,83,28,17-110657-000-00-HO
3146964,"Sunny, Modern Guesthouse South Tabor Neighborhood",15975696,Jennifer,,South Tabor,45.49918,-122.60764,Entire home/apt,101,2,133,12/18/2021,2.25,1,113,22,17-124062-000-00-HO
3165710,Ganesha Light Room,16056854,Val,,Humboldt,45.55742,-122.66489,Private room,39,3,127,2/23/2020,1.45,2,0,0,City registration pending
3198698,Private 2 bedroom near Airport,9132065,Jodi,,Roseway,45.55301,-122.58236,Entire home/apt,79,2,192,11/26/2021,2.09,1,14,19,City registration pending
3246662,Entire 3rd floor in historic home,3022845,Joel,,Northwest District,45.53066,-122.7031,Private room,95,3,102,9/8/2021,1.12,2,275,1,15-109580-000-00-HO
3264176,Quiet & Modern Yellow Door Studio in Concordia,15906426,Melissa,,Concordia,45.57159,-122.63915,Entire home/apt,70,2,359,12/13/2021,6.92,1,334,68,City registration pending
3280928,Onsen oasis + Portland's finest at your feet,1213257,Dayna,,Concordia,45.56312,-122.63596,Entire home/apt,263,2,337,11/25/2021,3.73,3,276,66,17-182531-000-00-ho
3282776,"Comfy room near Alberta, Airport",10438539,Michael,,Cully,45.56197,-122.60037,Private room,48,1,291,11/28/2021,3.18,2,363,29,City registration pending
3303145,Oasis in perfect central location,16682197,Scott,,Hosford-Abernethy,45.51135,-122.65186,Entire home/apt,183,4,250,11/29/2021,2.75,2,274,24,15-137557-000-00-HO
3340282,Modern comfortable Suite in quiet neighborhood,10160131,Patricia,,Rose City Park,45.53435,-122.59838,Entire home/apt,95,2,132,8/24/2021,1.51,1,337,10,14-249678-000-00-HO
3344002,The Nataraj... sweet suite!,16056854,Val,,Humboldt,45.55673,-122.66535,Private room,62,2,151,2/16/2020,1.66,2,0,0,City registration pending
3379920,Your Hawthorne Home. Walk everywhere!,887013,Rob,,Sunnyside,45.51249,-122.61905,Entire home/apt,250,4,78,11/26/2021,0.87,1,151,10,City registration pending
3380211,North Tabor Serenity,5259377,Janice,,North Tabor,45.52628,-122.60982,Private room,93,2,109,10/17/2021,1.22,1,165,2,City registration pending
3395521,The Cottage. Close-in. Near River/Downtown/MAX,7239911,Gibran,,Brooklyn Action Corps,45.49223,-122.64879,Entire home/apt,132,3,103,12/11/2021,1.65,1,76,33,14-224495-000-00-HO
3425854,"Eco Cottage, Great Location",16835930,Karen,,Richmond,45.50977,-122.61894,Entire home/apt,101,2,331,11/25/2021,3.65,1,344,23,17-135596-000-00-HO
3431587,Private Studio Mount Tabor/Division,17293984,Denise,,South Tabor,45.50174,-122.59021,Entire home/apt,99,7,166,9/29/2021,1.83,1,162,4,City registration pending
3433479,"Art Studio Southeast Hawthorne Safe, Cozy & Unique",17264703,Bob And Karen,,Buckman,45.51249,-122.64597,Entire home/apt,111,1,944,12/16/2021,10.39,3,151,128,19-265911-000-00-HO
3433867,Separate entry to private room with private bath,6083552,Danielle,,Grant Park,45.5356,-122.62712,Private room,45,3,220,12/6/2021,2.45,1,344,38,City registration pending
3439204,Wooded Getaway w/City Access,11853939,Kristin,,Southwest Hills,45.49662,-122.71143,Entire home/apt,93,1,366,11/21/2021,4.15,1,287,67,14-232577-000-00-HO
3441025,Updated Woodland Garden Retreat & Spa,6864209,Arlene,,South Tabor,45.49888,-122.58735,Entire home/apt,117,2,137,11/28/2021,1.51,1,325,17,City registration pending
3448571,Peaceful studio space.,4241752,Bay And Mike,,Rose City Park,45.53612,-122.60432,Entire home/apt,69,2,179,10/25/2021,2.3,1,294,21,15-178975-000-00-HO
3480082,"Close-in and cozy; permits, relaxed, dog-friendly",17530443,Jenni,,Boise,45.54817,-122.67047,Private room,43,1,322,4/18/2020,3.55,1,108,0,14-254110-000-00-HO
3498642,Cozy 1BR Modern-Vintage Charmer Duplex,4716299,Tamara,,Humboldt,45.55757,-122.66546,Entire home/apt,85,2,434,10/24/2021,4.79,1,245,28,15-119545-000-00-HO
3518220,Urban Retreat for 1-4 Near Airport & Alberta St,891590,Eecole,,Cully,45.55669,-122.60913,Entire home/apt,85,1,283,11/28/2021,3.12,1,329,20,17-163205-000-00-HO
3551900,Spacious room w/ attached bath- weekly discounts,8587273,Peter,,St. Johns,45.59045,-122.74738,Private room,60,14,17,11/27/2021,0.77,5,201,6,19-204095-000-00-HO
3577567,A Home away from Home,5758142,Victoria,,Piedmont,45.57852,-122.6748,Entire home/apt,99,30,52,3/4/2020,0.58,1,220,0,
3584939,1920's Charmer Arbor Lodge - No cleaning fee,7097644,Kelly,,Arbor Lodge,45.57395,-122.69396,Entire home/apt,149,2,123,9/27/2021,1.37,1,86,11,"Business #766924
Permit Number#15-121104-000-00-HO"
3604698,"No cleaning fee, Private bath, Free Parking!",9260383,Wei,,Kenton,45.58738,-122.69598,Private room,93,1,65,10/17/2021,0.74,2,0,11,15-270927-000-00-HO
3617607,"Private studio Casita - Sellwood, SE PDX",10433870,Alysia,,Sellwood-Moreland Improvement League,45.4776,-122.64782,Entire home/apt,100,1,14,12/4/2021,0.17,2,94,1,City registration pending
3627515,The Downtowner,7379278,Susanne,,Portland Downtown,45.50792,-122.68358,Entire home/apt,350,2,349,12/12/2021,3.93,1,317,32,17-112494-000-00-LU
3635579,Gorgeous Art Filled PDX Craftsman,274455,Eugenia,,Sullivan's Gulch,45.53204,-122.64758,Entire home/apt,175,2,319,12/19/2021,3.53,1,344,8,14-224953-000-00-HO
3638324,Garden View and Walk to Everything,18352745,Jennifer,,Richmond,45.50783,-122.62678,Private room,50,2,553,12/15/2021,6.25,2,19,45,14-253641-000-00-HO
3646070,Private Studio with hot tub in great location!,71992120,Hannah,,Irvington,45.54198,-122.648,Entire home/apt,63,3,528,12/6/2021,5.86,11,79,66,City registration pending
3655910,Cozy Cully Charmer,18512491,Keri,,Cully,45.55593,-122.60578,Private room,33,2,71,3/24/2021,0.79,2,265,1,17-163212-000-00-HO
3666651,5BD in the Heart & Soul of Portland,18590525,Tom,,Richmond,45.50935,-122.63333,Entire home/apt,359,1,63,11/28/2021,0.7,4,7,4,17-280804-000-00-LU
3667515,Great Space in Heart of Hawthorne,18590525,Tom,,Richmond,45.50917,-122.63595,Private room,49,1,518,12/8/2021,5.74,4,141,58,17-280804-000-00-LU
3677614,Cozy Charming Apartment in Ladd's off Hawthorne,13351238,Jennifer,,Hosford-Abernethy,45.51186,-122.65171,Entire home/apt,83,1,431,12/12/2021,4.8,2,319,41,City registration pending
3678338,Portland's best kept secret...,1795731,Matt And Emily,,Sullivan's Gulch,45.53396,-122.64123,Entire home/apt,69,2,265,12/17/2021,2.94,1,333,29,City registration pending
3696524,Purple bedroom in cute artsy Home,2410278,Donna,,Boise,45.54935,-122.66253,Private room,34,1,81,12/12/2021,0.9,2,20,1,18-196798-000-00-HO
3698451,The Serene Hideaway,18846362,Ian & Fam,,Eliot,45.53598,-122.66452,Entire home/apt,145,2,356,11/18/2021,4.44,1,129,57,14-250360-000-00-HO
3706398,Loft-Williams District City View,12067296,Tyra,,Eliot,45.53755,-122.66686,Entire home/apt,69,2,459,11/28/2021,5.16,1,72,66,15-150305-000-00-HO
3718052,Hawthorne Paradise by the Park,3901470,Jennifer,,Richmond,45.50954,-122.63523,Entire home/apt,62,1,298,8/30/2021,3.33,2,0,57,19-160688-000-00-HO
3729588,Upstairs Mt Tabor  Guesthouse with Garage,14045709,Gene Freeheart And Heidi,,Mt. Tabor,45.5221,-122.58869,Entire home/apt,110,28,96,8/31/2021,1.07,1,173,3,14-224935-000-00-HO
3738840,Private King Studio w/fireplace in great location!,71992120,Hannah,,Irvington,45.54085,-122.65023,Entire home/apt,56,4,509,12/8/2021,5.68,11,93,41,City registration pending
3755902,Overlook Cozy Spot,847543,Stephani,,Overlook,45.56547,-122.68705,Entire home/apt,97,2,329,11/29/2021,3.89,5,301,42,18-113160-000-00-HO
3774635,Cozy for 1 in Portland's Safe Central NE Portland,748943,Gabriella,,Beaumont-Wilshire,45.54796,-122.63007,Private room,52,1,200,11/18/2021,2.25,3,349,15,TLT-1850247168
